OD,OD FULL (CODE COMMUNE),NOM_COM_START,NOM_COM_END,Nombre,CENTROID_COM_START_X,CENTROID_COM_START_Y,CENTROID_COM_END_X,CENTROID_COM_END_Y,WAYPOINT_X,WAYPOINT_Y,WIDTH,WKT
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69256 -> 38449,Vaulx-en-Velin,Saint-Quentin-Fallavier,1,4.92669597598712,45.786148063082,5.10831957401057,45.6397806903697,4.881232,45.732687,0.1,"LINESTRING(4.92669597598712 45.786148063082,4.881232 45.732687,5.10831957401057 45.6397806903697)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69256 -> 69204,Vaulx-en-Velin,Saint-Genis-Laval,1,4.92669597598712,45.786148063082,4.78933328965204,45.6943195151933,4.881232,45.732687,0.1,"LINESTRING(4.92669597598712 45.786148063082,4.881232 45.732687,4.78933328965204 45.6943195151933)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69256 -> 69259,Vaulx-en-Velin,Vénissieux,1,4.92669597598712,45.786148063082,4.88119698352709,45.7042422660472,4.881232,45.732687,0.1,"LINESTRING(4.92669597598712 45.786148063082,4.881232 45.732687,4.88119698352709 45.7042422660472)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69256 -> 69266,Vaulx-en-Velin,Villeurbanne,1,4.92669597598712,45.786148063082,4.88899121468023,45.7710534332504,4.881232,45.732687,0.1,"LINESTRING(4.92669597598712 45.786148063082,4.881232 45.732687,4.88899121468023 45.7710534332504)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69256 -> 69280,Vaulx-en-Velin,Jons,1,4.92669597598712,45.786148063082,5.07891897482582,45.8000203505382,4.881232,45.732687,0.1,"LINESTRING(4.92669597598712 45.786148063082,4.881232 45.732687,5.07891897482582 45.8000203505382)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69256 -> 69283,Vaulx-en-Velin,Mions,1,4.92669597598712,45.786148063082,4.9489545285455,45.6651211352179,4.881232,45.732687,0.1,"LINESTRING(4.92669597598712 45.786148063082,4.881232 45.732687,4.9489545285455 45.6651211352179)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69256 -> 69299,Vaulx-en-Velin,Colombier-Saugnieu,1,4.92669597598712,45.786148063082,5.1035018306464,45.7179737933416,4.881232,45.732687,0.1,"LINESTRING(4.92669597598712 45.786148063082,4.881232 45.732687,5.1035018306464 45.7179737933416)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69259 -> 1043,Vénissieux,Beynost,1,4.88119698352709,45.7042422660472,4.99741875836194,45.8395022426436,4.881232,45.732687,0.1,"LINESTRING(4.88119698352709 45.7042422660472,4.881232 45.732687,4.99741875836194 45.8395022426436)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69259 -> 1339,Vénissieux,Saint-Bernard,1,4.88119698352709,45.7042422660472,4.74146669435291,45.949243703787,4.881232,45.732687,0.1,"LINESTRING(4.88119698352709 45.7042422660472,4.881232 45.732687,4.74146669435291 45.949243703787)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69259 -> 1427,Vénissieux,Trévoux,1,4.88119698352709,45.7042422660472,4.7705466554073,45.9410163405652,4.881232,45.732687,0.1,"LINESTRING(4.88119698352709 45.7042422660472,4.881232 45.732687,4.7705466554073 45.9410163405652)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69259 -> 38184,Vénissieux,Grenay,1,4.88119698352709,45.7042422660472,5.07679622708702,45.6620196370796,4.881232,45.732687,0.1,"LINESTRING(4.88119698352709 45.7042422660472,4.881232 45.732687,5.07679622708702 45.6620196370796)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69259 -> 38197,Vénissieux,Janneyrias,1,4.88119698352709,45.7042422660472,5.11442817823394,45.7513153055486,4.881232,45.732687,0.1,"LINESTRING(4.88119698352709 45.7042422660472,4.881232 45.732687,5.11442817823394 45.7513153055486)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69259 -> 38449,Vénissieux,Saint-Quentin-Fallavier,1,4.88119698352709,45.7042422660472,5.10831957401057,45.6397806903697,4.881232,45.732687,0.1,"LINESTRING(4.88119698352709 45.7042422660472,4.881232 45.732687,5.10831957401057 45.6397806903697)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69259 -> 38557,Vénissieux,Villette-d'Anthon,1,4.88119698352709,45.7042422660472,5.10753553440248,45.7846007008527,4.881232,45.732687,0.1,"LINESTRING(4.88119698352709 45.7042422660472,4.881232 45.732687,5.10753553440248 45.7846007008527)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69259 -> 69072,Vénissieux,Dardilly,1,4.88119698352709,45.7042422660472,4.74693137237513,45.8122086783597,4.881232,45.732687,0.1,"LINESTRING(4.88119698352709 45.7042422660472,4.881232 45.732687,4.74693137237513 45.8122086783597)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69259 -> 69081,Vénissieux,Écully,1,4.88119698352709,45.7042422660472,4.7726208285424,45.7818676551703,4.881232,45.732687,0.1,"LINESTRING(4.88119698352709 45.7042422660472,4.881232 45.732687,4.7726208285424 45.7818676551703)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69259 -> 69133,Vénissieux,Millery,1,4.88119698352709,45.7042422660472,4.77836658954488,45.6311378052207,4.881232,45.732687,0.1,"LINESTRING(4.88119698352709 45.7042422660472,4.881232 45.732687,4.77836658954488 45.6311378052207)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69259 -> 69191,Vénissieux,Saint-Cyr-au-Mont-d'Or,1,4.88119698352709,45.7042422660472,4.81817996540414,45.81927653489,4.881232,45.732687,0.1,"LINESTRING(4.88119698352709 45.7042422660472,4.881232 45.732687,4.81817996540414 45.81927653489)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69259 -> 69270,Vénissieux,Chaponnay,1,4.88119698352709,45.7042422660472,4.95027674284752,45.6283627581006,4.881232,45.732687,0.1,"LINESTRING(4.88119698352709 45.7042422660472,4.881232 45.732687,4.95027674284752 45.6283627581006)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69259 -> 69384,Vénissieux,Lyon 4e Arrondissement,1,4.88119698352709,45.7042422660472,4.82371117590752,45.7790002347048,4.881232,45.732687,0.1,"LINESTRING(4.88119698352709 45.7042422660472,4.881232 45.732687,4.82371117590752 45.7790002347048)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69259 -> 69385,Vénissieux,Lyon 5e Arrondissement,1,4.88119698352709,45.7042422660472,4.80302269784641,45.7562732576647,4.881232,45.732687,0.1,"LINESTRING(4.88119698352709 45.7042422660472,4.881232 45.732687,4.80302269784641 45.7562732576647)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69259 -> 69389,Vénissieux,Lyon 9e Arrondissement,1,4.88119698352709,45.7042422660472,4.80878323742598,45.7826268074114,4.881232,45.732687,0.1,"LINESTRING(4.88119698352709 45.7042422660472,4.881232 45.732687,4.80878323742598 45.7826268074114)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69260 -> 69271,Vernaison,Chassieu,1,4.8094586123171,45.6494974210512,4.96226256315257,45.7381365556818,4.881232,45.732687,0.1,"LINESTRING(4.8094586123171 45.6494974210512,4.881232 45.732687,4.96226256315257 45.7381365556818)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69260 -> 69290,Vernaison,Saint-Priest,1,4.8094586123171,45.6494974210512,4.9489228896489,45.7017753082431,4.881232,45.732687,0.1,"LINESTRING(4.8094586123171 45.6494974210512,4.881232 45.732687,4.9489228896489 45.7017753082431)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69264 -> 38144,Villefranche-sur-Saône,Diémoz,1,4.73098284337518,45.9872075373005,5.08905295482116,45.5883381003092,4.881232,45.732687,0.1,"LINESTRING(4.73098284337518 45.9872075373005,4.881232 45.732687,5.08905295482116 45.5883381003092)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69264 -> 69273,Villefranche-sur-Saône,Corbas,1,4.73098284337518,45.9872075373005,4.90851842674107,45.6683278201109,4.881232,45.732687,0.1,"LINESTRING(4.73098284337518 45.9872075373005,4.881232 45.732687,4.90851842674107 45.6683278201109)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69264 -> 69389,Villefranche-sur-Saône,Lyon 9e Arrondissement,1,4.73098284337518,45.9872075373005,4.80878323742598,45.7826268074114,4.881232,45.732687,0.1,"LINESTRING(4.73098284337518 45.9872075373005,4.881232 45.732687,4.80878323742598 45.7826268074114)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69266 -> 1238,Villeurbanne,Massieux,1,4.88899121468023,45.7710534332504,4.82683291694396,45.9092859041599,4.881232,45.732687,0.1,"LINESTRING(4.88899121468023 45.7710534332504,4.881232 45.732687,4.82683291694396 45.9092859041599)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69266 -> 1276,Villeurbanne,Niévroz,1,4.88899121468023,45.7710534332504,5.05943327936826,45.8223776659752,4.881232,45.732687,0.1,"LINESTRING(4.88899121468023 45.7710534332504,4.881232 45.732687,5.05943327936826 45.8223776659752)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69266 -> 38184,Villeurbanne,Grenay,1,4.88899121468023,45.7710534332504,5.07679622708702,45.6620196370796,4.881232,45.732687,0.1,"LINESTRING(4.88899121468023 45.7710534332504,4.881232 45.732687,5.07679622708702 45.6620196370796)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69266 -> 38519,Villeurbanne,Valencin,1,4.88899121468023,45.7710534332504,5.02778854427342,45.6076525495304,4.881232,45.732687,0.1,"LINESTRING(4.88899121468023 45.7710534332504,4.881232 45.732687,5.02778854427342 45.6076525495304)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69266 -> 38537,Villeurbanne,La Verpillière,1,4.88899121468023,45.7710534332504,5.14870005147511,45.6375722478547,4.881232,45.732687,0.1,"LINESTRING(4.88899121468023 45.7710534332504,4.881232 45.732687,5.14870005147511 45.6375722478547)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69266 -> 38553,Villeurbanne,Villefontaine,1,4.88899121468023,45.7710534332504,5.15518675971442,45.6135975015604,4.881232,45.732687,0.1,"LINESTRING(4.88899121468023 45.7710534332504,4.881232 45.732687,5.15518675971442 45.6135975015604)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69266 -> 38557,Villeurbanne,Villette-d'Anthon,1,4.88899121468023,45.7710534332504,5.10753553440248,45.7846007008527,4.881232,45.732687,0.1,"LINESTRING(4.88899121468023 45.7710534332504,4.881232 45.732687,5.10753553440248 45.7846007008527)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69266 -> 69027,Villeurbanne,Brignais,1,4.88899121468023,45.7710534332504,4.7526960779163,45.6778291084156,4.881232,45.732687,0.1,"LINESTRING(4.88899121468023 45.7710534332504,4.881232 45.732687,4.7526960779163 45.6778291084156)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69266 -> 69034,Villeurbanne,Caluire-et-Cuire,1,4.88899121468023,45.7710534332504,4.85158197526667,45.7976784929081,4.881232,45.732687,0.1,"LINESTRING(4.88899121468023 45.7710534332504,4.881232 45.732687,4.85158197526667 45.7976784929081)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69266 -> 69100,Villeurbanne,Irigny,1,4.88899121468023,45.7710534332504,4.81778772649342,45.6751015022618,4.881232,45.732687,0.1,"LINESTRING(4.88899121468023 45.7710534332504,4.881232 45.732687,4.81778772649342 45.6751015022618)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69266 -> 69152,Villeurbanne,Pierre-Bénite,1,4.88899121468023,45.7710534332504,4.82698888944518,45.7017669416778,4.881232,45.732687,0.1,"LINESTRING(4.88899121468023 45.7710534332504,4.881232 45.732687,4.82698888944518 45.7017669416778)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69266 -> 69199,Villeurbanne,Saint-Fons,1,4.88899121468023,45.7710534332504,4.85054751898645,45.7015670467414,4.881232,45.732687,0.1,"LINESTRING(4.88899121468023 45.7710534332504,4.881232 45.732687,4.85054751898645 45.7015670467414)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69266 -> 69273,Villeurbanne,Corbas,1,4.88899121468023,45.7710534332504,4.90851842674107,45.6683278201109,4.881232,45.732687,0.1,"LINESTRING(4.88899121468023 45.7710534332504,4.881232 45.732687,4.90851842674107 45.6683278201109)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69266 -> 69275,Villeurbanne,Décines-Charpieu,1,4.88899121468023,45.7710534332504,4.9617090527145,45.7719771208726,4.881232,45.732687,0.1,"LINESTRING(4.88899121468023 45.7710534332504,4.881232 45.732687,4.9617090527145 45.7719771208726)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69266 -> 69279,Villeurbanne,Jonage,1,4.88899121468023,45.7710534332504,5.04132081083843,45.7912752041892,4.881232,45.732687,0.1,"LINESTRING(4.88899121468023 45.7710534332504,4.881232 45.732687,5.04132081083843 45.7912752041892)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69266 -> 69282,Villeurbanne,Meyzieu,1,4.88899121468023,45.7710534332504,5.00629233543023,45.7771600152202,4.881232,45.732687,0.1,"LINESTRING(4.88899121468023 45.7710534332504,4.881232 45.732687,5.00629233543023 45.7771600152202)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69266 -> 69286,Villeurbanne,Rillieux-la-Pape,1,4.88899121468023,45.7710534332504,4.8988718158773,45.8205294316862,4.881232,45.732687,0.1,"LINESTRING(4.88899121468023 45.7710534332504,4.881232 45.732687,4.8988718158773 45.8205294316862)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69266 -> 69289,Villeurbanne,Saint-Pierre-de-Chandieu,1,4.88899121468023,45.7710534332504,5.00876001777207,45.6451108128334,4.881232,45.732687,0.1,"LINESTRING(4.88899121468023 45.7710534332504,4.881232 45.732687,5.00876001777207 45.6451108128334)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69266 -> 69291,Villeurbanne,Saint-Symphorien-d'Ozon,1,4.88899121468023,45.7710534332504,4.8694263293962,45.6426526661292,4.881232,45.732687,0.1,"LINESTRING(4.88899121468023 45.7710534332504,4.881232 45.732687,4.8694263293962 45.6426526661292)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69266 -> 69294,Villeurbanne,Sérézin-du-Rhône,1,4.88899121468023,45.7710534332504,4.8249610961635,45.6277547112575,4.881232,45.732687,0.1,"LINESTRING(4.88899121468023 45.7710534332504,4.881232 45.732687,4.8249610961635 45.6277547112575)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69266 -> 69298,Villeurbanne,Toussieu,1,4.88899121468023,45.7710534332504,4.98198096023485,45.6575057735069,4.881232,45.732687,0.1,"LINESTRING(4.88899121468023 45.7710534332504,4.881232 45.732687,4.98198096023485 45.6575057735069)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69266 -> 69383,Villeurbanne,Lyon 3e Arrondissement,1,4.88899121468023,45.7710534332504,4.86938666205072,45.7533324518969,4.881232,45.732687,0.1,"LINESTRING(4.88899121468023 45.7710534332504,4.881232 45.732687,4.86938666205072 45.7533324518969)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69266 -> 69389,Villeurbanne,Lyon 9e Arrondissement,1,4.88899121468023,45.7710534332504,4.80878323742598,45.7826268074114,4.881232,45.732687,0.1,"LINESTRING(4.88899121468023 45.7710534332504,4.881232 45.732687,4.80878323742598 45.7826268074114)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69268 -> 69266,Vourles,Villeurbanne,1,4.76822862077506,45.6579029149839,4.88899121468023,45.7710534332504,4.881232,45.732687,0.1,"LINESTRING(4.76822862077506 45.6579029149839,4.881232 45.732687,4.88899121468023 45.7710534332504)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69270 -> 69029,Chaponnay,Bron,1,4.95027674284752,45.6283627581006,4.91194010503519,45.7346725078783,4.881232,45.732687,0.1,"LINESTRING(4.95027674284752 45.6283627581006,4.881232 45.732687,4.91194010503519 45.7346725078783)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69270 -> 69266,Chaponnay,Villeurbanne,1,4.95027674284752,45.6283627581006,4.88899121468023,45.7710534332504,4.881232,45.732687,0.1,"LINESTRING(4.95027674284752 45.6283627581006,4.881232 45.732687,4.88899121468023 45.7710534332504)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69271 -> 69152,Chassieu,Pierre-Bénite,1,4.96226256315257,45.7381365556818,4.82698888944518,45.7017669416778,4.881232,45.732687,0.1,"LINESTRING(4.96226256315257 45.7381365556818,4.881232 45.732687,4.82698888944518 45.7017669416778)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69271 -> 69283,Chassieu,Mions,1,4.96226256315257,45.7381365556818,4.9489545285455,45.6651211352179,4.881232,45.732687,0.1,"LINESTRING(4.96226256315257 45.7381365556818,4.881232 45.732687,4.9489545285455 45.6651211352179)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69271 -> 69290,Chassieu,Saint-Priest,1,4.96226256315257,45.7381365556818,4.9489228896489,45.7017753082431,4.881232,45.732687,0.1,"LINESTRING(4.96226256315257 45.7381365556818,4.881232 45.732687,4.9489228896489 45.7017753082431)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69271 -> 69299,Chassieu,Colombier-Saugnieu,1,4.96226256315257,45.7381365556818,5.1035018306464,45.7179737933416,4.881232,45.732687,0.1,"LINESTRING(4.96226256315257 45.7381365556818,4.881232 45.732687,5.1035018306464 45.7179737933416)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69271 -> 69383,Chassieu,Lyon 3e Arrondissement,1,4.96226256315257,45.7381365556818,4.86938666205072,45.7533324518969,4.881232,45.732687,0.1,"LINESTRING(4.96226256315257 45.7381365556818,4.881232 45.732687,4.86938666205072 45.7533324518969)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69272 -> 69272,Communay,Communay,1,4.83845060596182,45.598130812272,4.83845060596182,45.598130812272,4.881232,45.732687,0.1,"LINESTRING(4.83845060596182 45.598130812272,4.881232 45.732687,4.83845060596182 45.598130812272)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69273 -> 69256,Corbas,Vaulx-en-Velin,1,4.90851842674107,45.6683278201109,4.92669597598712,45.786148063082,4.881232,45.732687,0.1,"LINESTRING(4.90851842674107 45.6683278201109,4.881232 45.732687,4.92669597598712 45.786148063082)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69273 -> 69273,Corbas,Corbas,1,4.90851842674107,45.6683278201109,4.90851842674107,45.6683278201109,4.881232,45.732687,0.1,"LINESTRING(4.90851842674107 45.6683278201109,4.881232 45.732687,4.90851842674107 45.6683278201109)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69273 -> 69299,Corbas,Colombier-Saugnieu,1,4.90851842674107,45.6683278201109,5.1035018306464,45.7179737933416,4.881232,45.732687,0.1,"LINESTRING(4.90851842674107 45.6683278201109,4.881232 45.732687,5.1035018306464 45.7179737933416)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69275 -> 69266,Décines-Charpieu,Villeurbanne,1,4.9617090527145,45.7719771208726,4.88899121468023,45.7710534332504,4.881232,45.732687,0.1,"LINESTRING(4.9617090527145 45.7719771208726,4.881232 45.732687,4.88899121468023 45.7710534332504)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69275 -> 69275,Décines-Charpieu,Décines-Charpieu,1,4.9617090527145,45.7719771208726,4.9617090527145,45.7719771208726,4.881232,45.732687,0.1,"LINESTRING(4.9617090527145 45.7719771208726,4.881232 45.732687,4.9617090527145 45.7719771208726)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69275 -> 69282,Décines-Charpieu,Meyzieu,1,4.9617090527145,45.7719771208726,5.00629233543023,45.7771600152202,4.881232,45.732687,0.1,"LINESTRING(4.9617090527145 45.7719771208726,4.881232 45.732687,5.00629233543023 45.7771600152202)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69275 -> 69290,Décines-Charpieu,Saint-Priest,1,4.9617090527145,45.7719771208726,4.9489228896489,45.7017753082431,4.881232,45.732687,0.1,"LINESTRING(4.9617090527145 45.7719771208726,4.881232 45.732687,4.9489228896489 45.7017753082431)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69275 -> 69387,Décines-Charpieu,Lyon 7e Arrondissement,1,4.9617090527145,45.7719771208726,4.83736856178182,45.7334291759191,4.881232,45.732687,0.1,"LINESTRING(4.9617090527145 45.7719771208726,4.881232 45.732687,4.83736856178182 45.7334291759191)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69275 -> 69389,Décines-Charpieu,Lyon 9e Arrondissement,1,4.9617090527145,45.7719771208726,4.80878323742598,45.7826268074114,4.881232,45.732687,0.1,"LINESTRING(4.9617090527145 45.7719771208726,4.881232 45.732687,4.80878323742598 45.7826268074114)"
